team,year,opponent,date,outcome,score,score_for,score_against,score_diff,total_points,win,margin_type,win_flag
california-lutheran,2019,la-verne,2019-02-16 12:00:00,L,4-11,4.0,11.0,-7.0,15.0,False,blowout,0
california-lutheran,2019,la-verne,2019-02-16 14:00:00,L,4-6,4.0,6.0,-2.0,10.0,False,close,0
california-lutheran,2019,claremont-mudd-scripps,2019-02-23 12:00:00,L,6-9,6.0,9.0,-3.0,15.0,False,moderate,0
california-lutheran,2019,claremont-mudd-scripps,2019-02-23 14:00:00,L,0-10,0.0,10.0,-10.0,10.0,False,blowout,0
california-lutheran,2019,hiram,2019-03-04 12:00:00,W,5-1,5.0,1.0,4.0,6.0,True,moderate,1
california-lutheran,2019,hiram,2019-03-04 14:00:00,W,16-10,16.0,10.0,6.0,26.0,True,blowout,1
california-lutheran,2019,whittier,2019-03-09 12:00:00,L,7-12,7.0,12.0,-5.0,19.0,False,blowout,0
california-lutheran,2019,whittier,2019-03-09 14:00:00,W,7-6,7.0,6.0,1.0,13.0,True,close,1
california-lutheran,2019,manhattanville,2019-03-10 12:00:00,L,3-7,3.0,7.0,-4.0,10.0,False,moderate,0
california-lutheran,2019,manhattanville,2019-03-10 14:00:00,L,7-12,7.0,12.0,-5.0,19.0,False,blowout,0
california-lutheran,2019,alfred,2019-03-12 12:00:00,W,2-1,2.0,1.0,1.0,3.0,True,close,1
california-lutheran,2019,alfred,2019-03-12 14:00:00,W,6-5,6.0,5.0,1.0,11.0,True,close,1
california-lutheran,2019,redlands,2019-03-16 12:00:00,L,3-11,3.0,11.0,-8.0,14.0,False,blowout,0
california-lutheran,2019,redlands,2019-03-16 14:00:00,L,1-4,1.0,4.0,-3.0,5.0,False,moderate,0
california-lutheran,2019,cortland,2019-03-17 12:00:00,W,6-2,6.0,2.0,4.0,8.0,True,moderate,1
california-lutheran,2019,cortland,2019-03-17 14:00:00,L,1-6,1.0,6.0,-5.0,7.0,False,blowout,0
california-lutheran,2019,williams,2019-03-19 13:00:00,L,5-6,5.0,6.0,-1.0,11.0,False,close,0
california-lutheran,2019,williams,2019-03-19 15:00:00,W,3-1,3.0,1.0,2.0,4.0,True,close,1
california-lutheran,2019,denison,2019-03-22 13:00:00,L,4-6,4.0,6.0,-2.0,10.0,False,close,0
california-lutheran,2019,denison,2019-03-22 15:00:00,L,4-11,4.0,11.0,-7.0,15.0,False,blowout,0
california-lutheran,2019,occidental,2019-03-23 12:00:00,L,3-11,3.0,11.0,-8.0,14.0,False,blowout,0
california-lutheran,2019,occidental,2019-03-23 14:00:00,W,5-4,5.0,4.0,1.0,9.0,True,close,1
california-lutheran,2019,pomona-pitzer,2019-03-29 12:00:00,L,0-8,0.0,8.0,-8.0,8.0,False,blowout,0
california-lutheran,2019,pomona-pitzer,2019-03-29 14:00:00,L,5-14,5.0,14.0,-9.0,19.0,False,blowout,0
california-lutheran,2019,la-verne,2019-03-30 12:00:00,L,2-3,2.0,3.0,-1.0,5.0,False,close,0
california-lutheran,2019,la-verne,2019-03-30 14:00:00,L,0-13,0.0,13.0,-13.0,13.0,False,blowout,0
california-lutheran,2019,chapman,2019-04-03 14:00:00,L,1-9,1.0,9.0,-8.0,10.0,False,blowout,0
california-lutheran,2019,chapman,2019-04-03 16:00:00,L,10-11,10.0,11.0,-1.0,21.0,False,close,0
california-lutheran,2019,claremont-mudd-scripps,2019-04-06 12:00:00,L,2-17,2.0,17.0,-15.0,19.0,False,blowout,0
california-lutheran,2019,claremont-mudd-scripps,2019-04-06 14:00:00,L,3-4,3.0,4.0,-1.0,7.0,False,close,0
california-lutheran,2019,chapman,2019-04-12 14:00:00,L,11-15,11.0,15.0,-4.0,26.0,False,moderate,0
california-lutheran,2019,chapman,2019-04-12 16:00:00,L,3-14,3.0,14.0,-11.0,17.0,False,blowout,0
california-lutheran,2019,whittier,2019-04-13 12:00:00,L,10-11,10.0,11.0,-1.0,21.0,False,close,0
california-lutheran,2019,whittier,2019-04-13 14:00:00,L,2-11,2.0,11.0,-9.0,13.0,False,blowout,0
california-lutheran,2019,redlands,2019-04-20 12:00:00,L,7-10,7.0,10.0,-3.0,17.0,False,moderate,0
california-lutheran,2019,redlands,2019-04-20 14:00:00,W,13-11,13.0,11.0,2.0,24.0,True,close,1
california-lutheran,2019,pomona-pitzer,2019-04-26 14:00:00,L,1-11,1.0,11.0,-10.0,12.0,False,blowout,0
california-lutheran,2019,pomona-pitzer,2019-04-26 16:00:00,W,7-6,7.0,6.0,1.0,13.0,True,close,1
california-lutheran,2019,occidental,2019-04-27 12:00:00,W,7-0,7.0,0.0,7.0,7.0,True,blowout,1
california-lutheran,2019,occidental,2019-04-27 14:00:00,W,10-9,10.0,9.0,1.0,19.0,True,close,1
california-lutheran,2020,of antelope valley,2020-01-28 12:00:00,L,3-4,3.0,4.0,-1.0,7.0,False,close,0
california-lutheran,2020,of antelope valley,2020-01-28 14:00:00,W,7-4,7.0,4.0,3.0,11.0,True,moderate,1
california-lutheran,2020,of antelope valley,2020-02-05 12:00:00,W,9-5,9.0,5.0,4.0,14.0,True,moderate,1
california-lutheran,2020,of antelope valley,2020-02-05 14:00:00,L,2-10,2.0,10.0,-8.0,12.0,False,blowout,0
california-lutheran,2020,pacific lutheran,2020-02-17 11:00:00,W,6-5,6.0,5.0,1.0,11.0,True,close,1
california-lutheran,2020,pacific lutheran,2020-02-17 13:00:00,L,6-10,6.0,10.0,-4.0,16.0,False,moderate,0
california-lutheran,2020,pomona-pitzer,2020-02-28 13:00:00,L,6-18,6.0,18.0,-12.0,24.0,False,blowout,0
california-lutheran,2020,pomona-pitzer,2020-02-29 12:00:00,W,5-3,5.0,3.0,2.0,8.0,True,close,1
california-lutheran,2020,pomona-pitzer,2020-02-29 14:00:00,L,4-14,4.0,14.0,-10.0,18.0,False,blowout,0
california-lutheran,2020,la-verne,2020-03-06 14:00:00,W,4-1,4.0,1.0,3.0,5.0,True,moderate,1
california-lutheran,2020,la-verne,2020-03-07 12:00:00,L,0-8,0.0,8.0,-8.0,8.0,False,blowout,0
california-lutheran,2020,la-verne,2020-03-07 14:00:00,L,3-11,3.0,11.0,-8.0,14.0,False,blowout,0
california-lutheran,2020,willamette,2020-03-21 12:00:00,,,,,,,False,,0
california-lutheran,2020,willamette,,,,,,,,False,,0
california-lutheran,2020,lewis clark,2020-03-22 12:00:00,,,,,,,False,,0
california-lutheran,2020,lewis clark,2020-03-22 14:00:00,,,,,,,False,,0
california-lutheran,2020,redlands,2020-03-27 14:00:00,,,,,,,False,,0
california-lutheran,2020,redlands,2020-03-28 12:00:00,,,,,,,False,,0
california-lutheran,2020,redlands,,,,,,,,False,,0
california-lutheran,2020,whittier,2020-04-03 14:00:00,,,,,,,False,,0
california-lutheran,2020,whittier,2020-04-04 12:00:00,,,,,,,False,,0
california-lutheran,2020,whittier,2020-04-04 14:00:00,,,,,,,False,,0
california-lutheran,2020,chapman,2020-04-10 14:00:00,,,,,,,False,,0
california-lutheran,2020,chapman,2020-04-11 12:00:00,,,,,,,False,,0
california-lutheran,2020,chapman,2020-04-11 14:00:00,,,,,,,False,,0
california-lutheran,2020,claremont-mudd-scripps,2020-04-17 14:00:00,,,,,,,False,,0
california-lutheran,2020,claremont-mudd-scripps,2020-04-18 12:00:00,,,,,,,False,,0
california-lutheran,2020,claremont-mudd-scripps,2020-04-18 14:00:00,,,,,,,False,,0
california-lutheran,2020,occidental,2020-04-24 14:00:00,,,,,,,False,,0
california-lutheran,2020,occidental,2020-04-25 12:00:00,,,,,,,False,,0
california-lutheran,2020,occidental,2020-04-25 14:00:00,,,,,,,False,,0
california-lutheran,2021,chapman,2021-04-02 14:00:00,W,5-1,5.0,1.0,4.0,6.0,True,moderate,1
california-lutheran,2021,chapman,2021-04-03 12:00:00,L,7-9,7.0,9.0,-2.0,16.0,False,close,0
california-lutheran,2021,chapman,2021-04-03 14:00:00,L,0-13,0.0,13.0,-13.0,13.0,False,blowout,0
california-lutheran,2021,redlands,2021-04-09 14:00:00,L,0-11,0.0,11.0,-11.0,11.0,False,blowout,0
california-lutheran,2021,redlands,2021-04-10 12:00:00,L,1-10,1.0,10.0,-9.0,11.0,False,blowout,0
california-lutheran,2021,redlands,,L,4-5,4.0,5.0,-1.0,9.0,False,close,0
california-lutheran,2021,chapman,2021-04-23 14:00:00,L,3-11,3.0,11.0,-8.0,14.0,False,blowout,0
california-lutheran,2021,chapman,2021-04-24 12:00:00,L,0-12,0.0,12.0,-12.0,12.0,False,blowout,0
california-lutheran,2021,chapman,,L,2-7,2.0,7.0,-5.0,9.0,False,blowout,0
california-lutheran,2021,redlands,2021-05-01 12:00:00,L,1-6,1.0,6.0,-5.0,7.0,False,blowout,0
california-lutheran,2021,redlands,,L,1-11,1.0,11.0,-10.0,12.0,False,blowout,0
california-lutheran,2021,redlands,2021-05-02 14:00:00,L,2-10,2.0,10.0,-8.0,12.0,False,blowout,0
california-lutheran,2021,la-verne,2021-05-07 14:00:00,L,1-14,1.0,14.0,-13.0,15.0,False,blowout,0
california-lutheran,2021,la-verne,2021-05-09 12:00:00,L,7-14,7.0,14.0,-7.0,21.0,False,blowout,0
california-lutheran,2021,la-verne,2021-05-09 14:00:00,W,6-5,6.0,5.0,1.0,11.0,True,close,1
california-lutheran,2021,redlands,2021-05-14 12:00:00,L,2-4,2.0,4.0,-2.0,6.0,False,close,0
california-lutheran,2021,la-verne,2021-05-15 10:00:00,W,8-7,8.0,7.0,1.0,15.0,True,close,1
california-lutheran,2021,chapman,,L,3-8,3.0,8.0,-5.0,11.0,False,blowout,0
california-lutheran,2022,vanguard,2022-02-01 13:00:00,,,,,,,False,,0
california-lutheran,2022,vanguard,2022-02-01 15:00:00,,,,,,,False,,0
california-lutheran,2022,vanguard,2022-02-08 13:00:00,L,0-10,0.0,10.0,-10.0,10.0,False,blowout,0
california-lutheran,2022,vanguard,2022-02-08 15:00:00,L,4-7,4.0,7.0,-3.0,11.0,False,moderate,0
california-lutheran,2022,whitworth,2022-02-18 13:00:00,L,4-5,4.0,5.0,-1.0,9.0,False,close,0
california-lutheran,2022,whitworth,2022-02-18 15:00:00,L,2-11,2.0,11.0,-9.0,13.0,False,blowout,0
california-lutheran,2022,pacific lutheran,2022-02-21 11:00:00,L,0-10,0.0,10.0,-10.0,10.0,False,blowout,0
california-lutheran,2022,pacific lutheran,2022-02-21 13:00:00,L,0-14,0.0,14.0,-14.0,14.0,False,blowout,0
california-lutheran,2022,claremont-mudd-scripps,2022-02-25 14:00:00,W,11-9,11.0,9.0,2.0,20.0,True,close,1
california-lutheran,2022,claremont-mudd-scripps,2022-02-26 12:00:00,L,2-5,2.0,5.0,-3.0,7.0,False,moderate,0
california-lutheran,2022,claremont-mudd-scripps,2022-02-26 14:00:00,L,1-7,1.0,7.0,-6.0,8.0,False,blowout,0
california-lutheran,2022,chapman,2022-03-05 12:00:00,L,0-8,0.0,8.0,-8.0,8.0,False,blowout,0
california-lutheran,2022,chapman,2022-03-05 14:00:00,L,0-8,0.0,8.0,-8.0,8.0,False,blowout,0
california-lutheran,2022,chapman,2022-03-06 12:00:00,L,1-10,1.0,10.0,-9.0,11.0,False,blowout,0
california-lutheran,2022,carnegie mellon,2022-03-08 13:00:00,L,15-16,15.0,16.0,-1.0,31.0,False,close,0
california-lutheran,2022,carnegie mellon,2022-03-08 15:00:00,W,6-5,6.0,5.0,1.0,11.0,True,close,1
california-lutheran,2022,of texas-dallas,2022-03-12 12:00:00,L,4-12,4.0,12.0,-8.0,16.0,False,blowout,0
california-lutheran,2022,of texas-dallas,2022-03-12 14:00:00,L,3-5,3.0,5.0,-2.0,8.0,False,close,0
california-lutheran,2022,dickinson,2022-03-14 13:00:00,W,11-9,11.0,9.0,2.0,20.0,True,close,1
california-lutheran,2022,dickinson,,W,8-7,8.0,7.0,1.0,15.0,True,close,1
california-lutheran,2022,viterbo,2022-03-15 10:00:00,W,18-6,18.0,6.0,12.0,24.0,True,blowout,1
california-lutheran,2022,dakota st,,L,4-5,4.0,5.0,-1.0,9.0,False,close,0
california-lutheran,2022,dickinson,2022-03-16 13:00:00,W,6-0,6.0,0.0,6.0,6.0,True,blowout,1
california-lutheran,2022,dickinson,,W,19-11,19.0,11.0,8.0,30.0,True,blowout,1
california-lutheran,2022,pomona-pitzer,2022-04-01 15:00:00,L,3-13,3.0,13.0,-10.0,16.0,False,blowout,0
california-lutheran,2022,pomona-pitzer,2022-04-02 12:00:00,L,1-6,1.0,6.0,-5.0,7.0,False,blowout,0
california-lutheran,2022,pomona-pitzer,2022-04-02 14:00:00,L,4-10,4.0,10.0,-6.0,14.0,False,blowout,0
california-lutheran,2022,redlands,2022-04-08 15:00:00,L,7-9,7.0,9.0,-2.0,16.0,False,close,0
california-lutheran,2022,redlands,2022-04-09 12:00:00,L,6-12,6.0,12.0,-6.0,18.0,False,blowout,0
california-lutheran,2022,redlands,2022-04-09 14:00:00,L,3-4,3.0,4.0,-1.0,7.0,False,close,0
california-lutheran,2022,occidental,2022-04-15 15:00:00,W,8-6,8.0,6.0,2.0,14.0,True,close,1
california-lutheran,2022,occidental,2022-04-16 12:00:00,L,1-6,1.0,6.0,-5.0,7.0,False,blowout,0
california-lutheran,2022,occidental,2022-04-16 14:00:00,W,5-4,5.0,4.0,1.0,9.0,True,close,1
california-lutheran,2022,la-verne,2022-04-22 15:00:00,L,5-6,5.0,6.0,-1.0,11.0,False,close,0
california-lutheran,2022,la-verne,2022-04-23 12:00:00,L,0-1,0.0,1.0,-1.0,1.0,False,close,0
california-lutheran,2022,la-verne,2022-04-23 14:00:00,L,2-8,2.0,8.0,-6.0,10.0,False,blowout,0
california-lutheran,2022,whittier,2022-04-30 12:00:00,L,5-12,5.0,12.0,-7.0,17.0,False,blowout,0
california-lutheran,2022,whittier,2022-05-01 12:00:00,W,5-2,5.0,2.0,3.0,7.0,True,moderate,1
california-lutheran,2022,whittier,2022-05-01 14:00:00,W,9-5,9.0,5.0,4.0,14.0,True,moderate,1
california-lutheran,2023,of antelope valley,2023-01-29 12:00:00,,,,,,,False,,0
california-lutheran,2023,of antelope valley,2023-01-29 14:00:00,,,,,,,False,,0
california-lutheran,2023,st katherine,2023-02-04 12:00:00,,,,,,,False,,0
california-lutheran,2023,st katherine,2023-02-04 14:00:00,,,,,,,False,,0
california-lutheran,2023,pacific,2023-02-12 10:00:00,L,2-4,2.0,4.0,-2.0,6.0,False,close,0
california-lutheran,2023,pacific,2023-02-12 12:00:00,W,3-2,3.0,2.0,1.0,5.0,True,close,1
california-lutheran,2023,puget sound,2023-02-16 12:00:00,W,5-0,5.0,0.0,5.0,5.0,True,blowout,1
california-lutheran,2023,puget sound,2023-02-16 14:00:00,L,3-8,3.0,8.0,-5.0,11.0,False,blowout,0
california-lutheran,2023,lewis clark,2023-02-18 12:00:00,W,2-1,2.0,1.0,1.0,3.0,True,close,1
california-lutheran,2023,lewis clark,2023-02-18 14:00:00,L,1-4,1.0,4.0,-3.0,5.0,False,moderate,0
california-lutheran,2023,westcliff,2023-02-24 17:00:00,,,,,,,False,,0
california-lutheran,2023,westcliff,2023-02-24 19:00:00,,,,,,,False,,0
california-lutheran,2023,manhattanville,2023-03-05 12:00:00,L,1-5,1.0,5.0,-4.0,6.0,False,moderate,0
california-lutheran,2023,manhattanville,2023-03-05 14:00:00,W,14-10,14.0,10.0,4.0,24.0,True,moderate,1
california-lutheran,2023,la sierra,2023-03-07 14:00:00,L,3-5,3.0,5.0,-2.0,8.0,False,close,0
california-lutheran,2023,wittenberg,2023-03-09 13:00:00,W,3-1,3.0,1.0,2.0,4.0,True,close,1
california-lutheran,2023,wittenberg,2023-03-09 15:00:00,W,10-8,10.0,8.0,2.0,18.0,True,close,1
california-lutheran,2023,north central,2023-03-12 12:00:00,L,0-2,0.0,2.0,-2.0,2.0,False,close,0
california-lutheran,2023,north central,2023-03-12 14:00:00,W,12-4,12.0,4.0,8.0,16.0,True,blowout,1
california-lutheran,2023,williams,2023-03-22 13:00:00,,,,,,,False,,0
california-lutheran,2023,williams,2023-03-22 15:00:00,,,,,,,False,,0
california-lutheran,2023,claremont-mudd-scripps,2023-03-24 15:00:00,L,0-8,0.0,8.0,-8.0,8.0,False,blowout,0
california-lutheran,2023,claremont-mudd-scripps,2023-03-25 12:00:00,L,0-8,0.0,8.0,-8.0,8.0,False,blowout,0
california-lutheran,2023,claremont-mudd-scripps,2023-03-25 14:00:00,L,3-6,3.0,6.0,-3.0,9.0,False,moderate,0
california-lutheran,2023,chapman,2023-03-31 15:00:00,L,1-2,1.0,2.0,-1.0,3.0,False,close,0
california-lutheran,2023,chapman,2023-04-01 12:00:00,L,0-4,0.0,4.0,-4.0,4.0,False,moderate,0
california-lutheran,2023,chapman,2023-04-01 14:00:00,L,0-4,0.0,4.0,-4.0,4.0,False,moderate,0
california-lutheran,2023,pomona-pitzer,2023-04-07 15:00:00,L,1-2,1.0,2.0,-1.0,3.0,False,close,0
california-lutheran,2023,pomona-pitzer,2023-04-08 12:00:00,L,4-5,4.0,5.0,-1.0,9.0,False,close,0
california-lutheran,2023,pomona-pitzer,2023-04-08 14:00:00,L,0-2,0.0,2.0,-2.0,2.0,False,close,0
california-lutheran,2023,redlands,2023-04-14 15:00:00,L,4-7,4.0,7.0,-3.0,11.0,False,moderate,0
california-lutheran,2023,redlands,2023-04-15 12:00:00,L,0-4,0.0,4.0,-4.0,4.0,False,moderate,0
california-lutheran,2023,redlands,2023-04-15 14:00:00,L,6-9,6.0,9.0,-3.0,15.0,False,moderate,0
california-lutheran,2023,occidental,2023-04-21 15:00:00,W,8-0,8.0,0.0,8.0,8.0,True,blowout,1
california-lutheran,2023,occidental,2023-04-22 12:00:00,L,0-4,0.0,4.0,-4.0,4.0,False,moderate,0
california-lutheran,2023,occidental,2023-04-22 14:00:00,W,4-3,4.0,3.0,1.0,7.0,True,close,1
california-lutheran,2023,la-verne,2023-04-28 15:00:00,L,2-3,2.0,3.0,-1.0,5.0,False,close,0
california-lutheran,2023,la-verne,2023-04-29 12:00:00,W,4-2,4.0,2.0,2.0,6.0,True,close,1
california-lutheran,2023,la-verne,2023-04-29 14:00:00,W,8-3,8.0,3.0,5.0,11.0,True,blowout,1
california-lutheran,2023,whittier,2023-05-05 15:00:00,W,9-0,9.0,0.0,9.0,9.0,True,blowout,1
california-lutheran,2023,whittier,2023-05-06 12:00:00,W,6-5,6.0,5.0,1.0,11.0,True,close,1
california-lutheran,2023,whittier,2023-05-06 14:00:00,W,2-1,2.0,1.0,1.0,3.0,True,close,1
california-lutheran,2024,birmingham-southern,,W,11-3,11.0,3.0,8.0,14.0,True,blowout,1
california-lutheran,2024,piedmont,,L,2-7,2.0,7.0,-5.0,9.0,False,blowout,0
california-lutheran,2024,mount st joseph,,L,2-3,2.0,3.0,-1.0,5.0,False,close,0
california-lutheran,2024,piedmont,,W,9-7,9.0,7.0,2.0,16.0,True,close,1
california-lutheran,2024,emory,,L,4-5,4.0,5.0,-1.0,9.0,False,close,0
california-lutheran,2024,emory,,L,0-8,0.0,8.0,-8.0,8.0,False,blowout,0
california-lutheran,2024,baldwin wallace,2024-03-04 12:00:00,W,3-0,3.0,0.0,3.0,3.0,True,moderate,1
california-lutheran,2024,baldwin wallace,2024-03-04 14:00:00,L,4-8,4.0,8.0,-4.0,12.0,False,moderate,0
california-lutheran,2024,carnegie mellon,2024-03-06 11:00:00,,,,,,,False,,0
california-lutheran,2024,carnegie mellon,2024-03-06 14:00:00,,,,,,,False,,0
california-lutheran,2024,williams,2024-03-17 13:00:00,L,0-1,0.0,1.0,-1.0,1.0,False,close,0
california-lutheran,2024,williams,2024-03-17 15:00:00,L,1-3,1.0,3.0,-2.0,4.0,False,close,0
california-lutheran,2024,occidental,2024-03-22 15:00:00,W,6-0,6.0,0.0,6.0,6.0,True,blowout,1
california-lutheran,2024,occidental,2024-03-26 13:00:00,W,4-1,4.0,1.0,3.0,5.0,True,moderate,1
california-lutheran,2024,occidental,2024-03-26 15:00:00,W,1-0,1.0,0.0,1.0,1.0,True,close,1
california-lutheran,2024,la-verne,2024-03-29 12:00:00,W,5-0,5.0,0.0,5.0,5.0,True,blowout,1
california-lutheran,2024,la-verne,2024-03-29 14:00:00,L,1-10,1.0,10.0,-9.0,11.0,False,blowout,0
california-lutheran,2024,claremont-mudd-scripps,2024-04-05 15:00:00,L,2-3,2.0,3.0,-1.0,5.0,False,close,0
california-lutheran,2024,claremont-mudd-scripps,2024-04-06 12:00:00,L,0-5,0.0,5.0,-5.0,5.0,False,blowout,0
california-lutheran,2024,claremont-mudd-scripps,2024-04-06 14:00:00,W,8-1,8.0,1.0,7.0,9.0,True,blowout,1
california-lutheran,2024,la-verne,2024-04-09 16:00:00,W,4-1,4.0,1.0,3.0,5.0,True,moderate,1
california-lutheran,2024,whittier,2024-04-12 15:00:00,L,3-4,3.0,4.0,-1.0,7.0,False,close,0
california-lutheran,2024,pomona-pitzer,2024-04-19 15:00:00,L,5-11,5.0,11.0,-6.0,16.0,False,blowout,0
california-lutheran,2024,pomona-pitzer,2024-04-20 12:00:00,L,3-7,3.0,7.0,-4.0,10.0,False,moderate,0
california-lutheran,2024,pomona-pitzer,2024-04-20 14:00:00,W,3-1,3.0,1.0,2.0,4.0,True,close,1
california-lutheran,2024,chapman,2024-04-26 15:00:00,W,7-2,7.0,2.0,5.0,9.0,True,blowout,1
california-lutheran,2024,chapman,2024-04-27 12:00:00,L,2-4,2.0,4.0,-2.0,6.0,False,close,0
california-lutheran,2024,chapman,2024-04-27 14:00:00,L,3-6,3.0,6.0,-3.0,9.0,False,moderate,0
california-lutheran,2024,whittier,2024-04-28 12:00:00,L,6-8,6.0,8.0,-2.0,14.0,False,close,0
california-lutheran,2024,whittier,2024-04-28 14:00:00,W,6-1,6.0,1.0,5.0,7.0,True,blowout,1
california-lutheran,2024,redlands,2024-05-03 15:00:00,W,4-3,4.0,3.0,1.0,7.0,True,close,1
california-lutheran,2024,redlands,2024-05-04 12:00:00,W,7-6,7.0,6.0,1.0,13.0,True,close,1
california-lutheran,2024,redlands,2024-05-04 14:00:00,L,2-11,2.0,11.0,-9.0,13.0,False,blowout,0
california-lutheran,2024,redlands,2024-05-10 13:00:00,L,2-5,2.0,5.0,-3.0,7.0,False,moderate,0
california-lutheran,2024,claremont-mudd-scripps,2024-05-11 11:00:00,W,7-3,7.0,3.0,4.0,10.0,True,moderate,1
california-lutheran,2024,chapman,2024-05-11 16:00:00,L,0-9,0.0,9.0,-9.0,9.0,False,blowout,0
california-lutheran,2025,ventura,2025-02-10 14:00:00,,,,,,,False,,0
california-lutheran,2025,grace,2025-02-22 12:00:00,W,11-0,11.0,0.0,11.0,11.0,True,blowout,1
california-lutheran,2025,grace,2025-02-22 14:00:00,W,10-0,10.0,0.0,10.0,10.0,True,blowout,1
california-lutheran,2025,george fox,2025-03-02 12:00:00,W,2-1,2.0,1.0,1.0,3.0,True,close,1
california-lutheran,2025,george fox,2025-03-02 14:00:00,L,4-6,4.0,6.0,-2.0,10.0,False,close,0
california-lutheran,2025,susquehanna,2025-03-03 12:00:00,W,9-2,9.0,2.0,7.0,11.0,True,blowout,1
california-lutheran,2025,susquehanna,2025-03-03 14:00:00,W,9-1,9.0,1.0,8.0,10.0,True,blowout,1
california-lutheran,2025,la-verne,2025-03-16 11:00:00,L,0-4,0.0,4.0,-4.0,4.0,False,moderate,0
california-lutheran,2025,la-verne,,W,12-5,12.0,5.0,7.0,17.0,True,blowout,1
california-lutheran,2025,occidental,2025-03-21 15:00:00,W,7-4,7.0,4.0,3.0,11.0,True,moderate,1
california-lutheran,2025,occidental,2025-03-22 12:00:00,W,9-1,9.0,1.0,8.0,10.0,True,blowout,1
california-lutheran,2025,occidental,2025-03-22 14:00:00,W,11-3,11.0,3.0,8.0,14.0,True,blowout,1
california-lutheran,2025,whitworth,2025-03-23 12:00:00,W,10-4,10.0,4.0,6.0,14.0,True,blowout,1
california-lutheran,2025,whitworth,2025-03-23 14:00:00,W,9-1,9.0,1.0,8.0,10.0,True,blowout,1
california-lutheran,2025,carleton,2025-03-25 13:00:00,W,10-1,10.0,1.0,9.0,11.0,True,blowout,1
california-lutheran,2025,carleton,2025-03-25 15:00:00,L,0-6,0.0,6.0,-6.0,6.0,False,blowout,0
california-lutheran,2025,linfield,2025-03-28 13:00:00,L,6-9,6.0,9.0,-3.0,15.0,False,moderate,0
california-lutheran,2025,linfield,2025-03-28 15:00:00,L,0-9,0.0,9.0,-9.0,9.0,False,blowout,0
california-lutheran,2025,claremont-mudd-scripps,2025-04-04 15:00:00,W,3-1,3.0,1.0,2.0,4.0,True,close,1
california-lutheran,2025,claremont-mudd-scripps,2025-04-05 12:00:00,L,0-2,0.0,2.0,-2.0,2.0,False,close,0
california-lutheran,2025,claremont-mudd-scripps,2025-04-05 14:00:00,L,1-2,1.0,2.0,-1.0,3.0,False,close,0
california-lutheran,2025,whittier,2025-04-11 15:00:00,W,2-0,2.0,0.0,2.0,2.0,True,close,1
california-lutheran,2025,whittier,2025-04-12 12:00:00,W,9-3,9.0,3.0,6.0,12.0,True,blowout,1
california-lutheran,2025,whittier,2025-04-12 14:00:00,W,7-2,7.0,2.0,5.0,9.0,True,blowout,1
california-lutheran,2025,la-verne,2025-04-15 15:00:00,W,6-2,6.0,2.0,4.0,8.0,True,moderate,1
california-lutheran,2025,pomona-pitzer,2025-04-18 15:00:00,L,2-3,2.0,3.0,-1.0,5.0,False,close,0
california-lutheran,2025,pomona-pitzer,2025-04-19 12:00:00,L,0-5,0.0,5.0,-5.0,5.0,False,blowout,0
california-lutheran,2025,pomona-pitzer,2025-04-19 14:00:00,L,7-8,7.0,8.0,-1.0,15.0,False,close,0
california-lutheran,2025,chapman,2025-04-25 15:00:00,W,3-2,3.0,2.0,1.0,5.0,True,close,1
california-lutheran,2025,chapman,2025-04-26 15:00:00,L,1-3,1.0,3.0,-2.0,4.0,False,close,0
california-lutheran,2025,chapman,2025-04-26 17:00:00,L,2-4,2.0,4.0,-2.0,6.0,False,close,0
california-lutheran,2025,redlands,2025-05-02 15:00:00,L,0-2,0.0,2.0,-2.0,2.0,False,close,0
california-lutheran,2025,redlands,2025-05-03 12:00:00,L,4-7,4.0,7.0,-3.0,11.0,False,moderate,0
california-lutheran,2025,redlands,2025-05-03 14:00:00,L,4-9,4.0,9.0,-5.0,13.0,False,blowout,0
redlands,2019,riverside city,,,,,,,,False,,0
redlands,2019,la sierra,2019-01-25 13:00:00,,,,,,,False,,0
redlands,2019,alumnae,2019-01-26 13:00:00,,,,,,,False,,0
redlands,2019,puget sound,,W,10-1,10.0,1.0,9.0,11.0,True,blowout,1
redlands,2019,puget sound,,W,3-1,3.0,1.0,2.0,4.0,True,close,1
redlands,2019,whitworth,2019-02-11 11:00:00,L,2-13,2.0,13.0,-11.0,15.0,False,blowout,0
redlands,2019,whitworth,2019-02-11 13:00:00,L,1-9,1.0,9.0,-8.0,10.0,False,blowout,0
redlands,2019,occidental,2019-02-16 12:00:00,L,1-7,1.0,7.0,-6.0,8.0,False,blowout,0
redlands,2019,occidental,2019-02-16 14:00:00,W,6-1,6.0,1.0,5.0,7.0,True,blowout,1
redlands,2019,la-verne,2019-02-23 12:00:00,L,4-6,4.0,6.0,-2.0,10.0,False,close,0
redlands,2019,la-verne,2019-02-23 14:00:00,W,4-2,4.0,2.0,2.0,6.0,True,close,1
redlands,2019,chapman,2019-03-01 13:00:00,L,6-8,6.0,8.0,-2.0,14.0,False,close,0
redlands,2019,chapman,2019-03-01 15:00:00,L,4-5,4.0,5.0,-1.0,9.0,False,close,0
redlands,2019,hiram,2019-03-07 10:00:00,W,8-3,8.0,3.0,5.0,11.0,True,blowout,1
